X(m)	Mach	V(m/s)	P(Pa)	T(K)	Rho(kg/m3)	H	H2	O	O2	OH	HO2	AR	H2O	Therm(1/s)
1.06844E-05	0.4401406	404.35904	587363.91	1941.6329	1.0022983	2.26048E-07	0.02165271	3.59802E-07	0.17178683	2.51397E-06	1.26896E-06	0.80655231	3.78176E-06	-91.058256
1.10454E-05	0.44014057	404.359	587363.93	1941.6328	1.0022984	2.37456E-07	0.02165267	3.85987E-07	0.17178652	2.56635E-06	1.31347E-06	0.80655231	3.99366E-06	-87.95296
1.14063E-05	0.44014054	404.35896	587363.95	1941.6327	1.0022985	2.49052E-07	0.02165263	4.13006E-07	0.17178621	2.61875E-06	1.35812E-06	0.80655231	4.20993E-06	-84.942186
1.17673E-05	0.44014052	404.35892	587363.96	1941.6325	1.0022986	2.60837E-07	0.021652589	4.40849E-07	0.17178589	2.67126E-06	1.40291E-06	0.80655231	4.43057E-06	-82.011669
1.21283E-05	0.4401405	404.35888	587363.98	1941.6324	1.0022987	2.72811E-07	0.021652547	4.69508E-07	0.17178557	2.72396E-06	1.44785E-06	0.80655231	4.6556E-06	-79.148456
1.24893E-05	0.44014047	404.35885	587363.99	1941.6323	1.0022988	2.84976E-07	0.021652505	4.98976E-07	0.17178524	2.77692E-06	1.49293E-06	0.80655231	4.88504E-06	-76.340787
1.28502E-05	0.44014045	404.35881	587364	1941.6322	1.0022988	2.97334E-07	0.021652462	5.29246E-07	0.17178491	2.83022E-06	1.53816E-06	0.80655231	5.11891E-06	-73.577982
1.32112E-05	0.44014043	404.35878	587364.02	1941.6321	1.0022989	3.09886E-07	0.021652418	5.60311E-07	0.17178457	2.88391E-06	1.58354E-06	0.80655231	5.35724E-06	-70.850349
1.35722E-05	0.44014041	404.35875	587364.03	1941.632	1.002299	3.22635E-07	0.021652373	5.92166E-07	0.17178423	2.93805E-06	1.62908E-06	0.80655231	5.60006E-06	-68.149083
1.39331E-05	0.44014039	404.35872	587364.04	1941.6319	1.0022991	3.35583E-07	0.021652328	6.24807E-07	0.17178388	2.99269E-06	1.67478E-06	0.80655231	5.84743E-06	-65.466192
1.42941E-05	0.44014037	404.35869	587364.05	1941.6318	1.0022991	3.48734E-07	0.021652282	6.5823E-07	0.17178353	3.0479E-06	1.72063E-06	0.80655231	6.09937E-06	-62.794416
1.46551E-05	0.44014036	404.35867	587364.06	1941.6317	1.0022992	3.62089E-07	0.021652235	6.92431E-07	0.17178317	3.10371E-06	1.76665E-06	0.80655231	6.35595E-06	-60.127156
1.5016E-05	0.44014034	404.35864	587364.07	1941.6316	1.0022993	3.75652E-07	0.021652188	7.27409E-07	0.1717828	3.16016E-06	1.81284E-06	0.80655231	6.6172E-06	-57.458415
1.5377E-05	0.44014033	404.35861	587364.08	1941.6315	1.0022993	3.89426E-07	0.021652139	7.63161E-07	0.17178243	3.2173E-06	1.85919E-06	0.80655231	6.8832E-06	-54.782739
1.5738E-05	0.44014031	404.35859	587364.09	1941.6315	1.0022994	4.03413E-07	0.02165209	7.99687E-07	0.17178206	3.27517E-06	1.90571E-06	0.80655231	7.15399E-06	-52.095161
1.60989E-05	0.4401403	404.35857	587364.1	1941.6314	1.0022995	4.17619E-07	0.02165204	8.36987E-07	0.17178167	3.3338E-06	1.95241E-06	0.80655231	7.42964E-06	-49.391158
1.64599E-05	0.44014028	404.35855	587364.11	1941.6313	1.0022995	4.32045E-07	0.021651989	8.75061E-07	0.17178128	3.39322E-06	1.99928E-06	0.80655231	7.71021E-06	-46.666603
1.68209E-05	0.44014027	404.35853	587364.12	1941.6313	1.0022996	4.46696E-07	0.021651938	9.1391E-07	0.17178089	3.45348E-06	2.04634E-06	0.80655231	7.99577E-06	-43.917727
1.71818E-05	0.44014026	404.35851	587364.13	1941.6312	1.0022996	4.61575E-07	0.021651885	9.53537E-07	0.17178049	3.51459E-06	2.09358E-06	0.80655231	8.2864E-06	-41.141085
1.75428E-05	0.44014025	404.35849	587364.14	1941.6312	1.0022997	4.76686E-07	0.021651832	9.93944E-07	0.17178008	3.57659E-06	2.141E-06	0.80655231	8.58216E-06	-38.333519
1.79038E-05	0.44014024	404.35847	587364.14	1941.6311	1.0022997	4.92033E-07	0.021651778	1.03513E-06	0.17177967	3.63951E-06	2.18861E-06	0.80655231	8.88313E-06	-35.492129
1.82647E-05	0.44014023	404.35846	587364.15	1941.6311	1.0022997	5.07621E-07	0.021651723	1.07711E-06	0.17177924	3.70337E-06	2.23642E-06	0.80655231	9.18939E-06	-32.61425
1.86257E-05	0.44014023	404.35844	587364.15	1941.631	1.0022998	5.23452E-07	0.021651667	1.11988E-06	0.17177882	3.76821E-06	2.28442E-06	0.80655231	9.50101E-06	-29.69742
1.89867E-05	0.44014022	404.35843	587364.16	1941.631	1.0022998	5.39532E-07	0.02165161	1.16344E-06	0.17177838	3.83403E-06	2.33262E-06	0.80655231	9.81809E-06	-26.739364
1.93476E-05	0.44014022	404.35842	587364.16	1941.631	1.0022998	5.55864E-07	0.021651552	1.20781E-06	0.17177794	3.90088E-06	2.38102E-06	0.80655231	1.01407E-05	-23.737971
1.97086E-05	0.44014021	404.35841	587364.17	1941.631	1.0022999	5.72453E-07	0.021651493	1.25298E-06	0.17177749	3.96877E-06	2.42963E-06	0.80655231	1.04689E-05	-20.691275
2.00696E-05	0.44014021	404.3584	587364.17	1941.6309	1.0022999	5.89303E-07	0.021651433	1.29897E-06	0.17177704	4.03772E-06	2.47845E-06	0.80655231	1.08029E-05	-17.597439
2.07915E-05	0.44014021	404.35839	587364.18	1941.6309	1.0022999	6.23805E-07	0.02165131	1.39341E-06	0.17177611	4.17892E-06	2.57673E-06	0.80655231	1.14882E-05	-11.26156
2.14412E-05	0.44014021	404.35838	587364.18	1941.6309	1.0022999	6.55795E-07	0.021651197	1.48127E-06	0.17177524	4.30988E-06	2.66593E-06	0.80655231	1.21255E-05	-5.3817593
2.2091E-05	0.44014021	404.35838	587364.18	1941.6309	1.0022999	6.88703E-07	0.021651079	1.5719E-06	0.17177435	4.44464E-06	2.75587E-06	0.80655231	1.27826E-05	0.67490645
2.27407E-05	0.44014022	404.35838	587364.18	1941.631	1.0022999	7.22556E-07	0.021650959	1.66534E-06	0.17177344	4.58333E-06	2.84656E-06	0.80655231	1.34604E-05	6.916188
2.33905E-05	0.44014023	404.35839	587364.18	1941.631	1.0022999	7.57385E-07	0.021650834	1.76167E-06	0.1717725	4.72607E-06	2.93803E-06	0.80655231	1.41592E-05	13.349359
2.40402E-05	0.44014025	404.3584	587364.17	1941.6311	1.0022999	7.93218E-07	0.021650706	1.86094E-06	0.17177153	4.873E-06	3.03031E-06	0.80655231	1.48798E-05	19.981359
2.46899E-05	0.44014027	404.35842	587364.16	1941.6312	1.0022998	8.30087E-07	0.021650574	1.96322E-06	0.17177053	5.02425E-06	3.12342E-06	0.80655231	1.56228E-05	26.818901
2.53397E-05	0.4401403	404.35845	587364.15	1941.6313	1.0022998	8.68021E-07	0.021650439	2.06859E-06	0.17176951	5.17993E-06	3.21737E-06	0.80655231	1.63888E-05	33.868555
2.59894E-05	0.44014032	404.35848	587364.14	1941.6315	1.0022997	9.07054E-07	0.021650299	2.17712E-06	0.17176846	5.34019E-06	3.31221E-06	0.80655231	1.71785E-05	41.136826
2.66392E-05	0.44014036	404.35851	587364.13	1941.6316	1.0022996	9.47218E-07	0.021650155	2.28889E-06	0.17176737	5.50516E-06	3.40795E-06	0.80655231	1.79927E-05	48.630211
2.72889E-05	0.4401404	404.35856	587364.11	1941.6318	1.0022995	9.88547E-07	0.021650006	2.40399E-06	0.17176626	5.67498E-06	3.50463E-06	0.80655231	1.88319E-05	56.355251
2.79386E-05	0.44014044	404.3586	587364.09	1941.632	1.0022994	1.03108E-06	0.021649854	2.52251E-06	0.17176511	5.84978E-06	3.60227E-06	0.80655231	1.96971E-05	64.318576
2.85884E-05	0.44014049	404.35866	587364.07	1941.6322	1.0022992	1.07484E-06	0.021649696	2.64454E-06	0.17176393	6.02972E-06	3.70089E-06	0.80655231	2.05888E-05	72.526938
2.92381E-05	0.44014054	404.35872	587364.04	1941.6325	1.0022991	1.11988E-06	0.021649534	2.77017E-06	0.17176272	6.21494E-06	3.80054E-06	0.80655231	2.1508E-05	80.987239
2.98879E-05	0.4401406	404.35879	587364.01	1941.6328	1.0022989	1.16622E-06	0.021649368	2.89951E-06	0.17176147	6.4056E-06	3.90123E-06	0.80655231	2.24554E-05	89.706558
3.05376E-05	0.44014066	404.35887	587363.98	1941.6331	1.0022987	1.21392E-06	0.021649196	3.03265E-06	0.17176018	6.60184E-06	4.00301E-06	0.80655231	2.34318E-05	98.69217
3.11874E-05	0.44014073	404.35895	587363.95	1941.6334	1.0022985	1.263E-06	0.021649019	3.16971E-06	0.17175886	6.80384E-06	4.1059E-06	0.80655231	2.44381E-05	107.95157
3.18371E-05	0.4401408	404.35904	587363.91	1941.6338	1.0022983	1.31351E-06	0.021648837	3.31079E-06	0.1717575	7.01175E-06	4.20994E-06	0.80655231	2.54751E-05	117.49247
3.24868E-05	0.44014088	404.35914	587363.87	1941.6342	1.002298	1.3655E-06	0.021648649	3.45601E-06	0.1717561	7.22575E-06	4.31515E-06	0.80655231	2.65439E-05	127.32283
3.31366E-05	0.44014097	404.35924	587363.83	1941.6346	1.0022978	1.41899E-06	0.021648456	3.60548E-06	0.17175467	7.44602E-06	4.42159E-06	0.80655231	2.76452E-05	137.45089
3.37863E-05	0.44014106	404.35936	587363.78	1941.6351	1.0022975	1.47405E-06	0.021648257	3.75933E-06	0.17175319	7.67273E-06	4.52927E-06	0.80655231	2.87801E-05	147.88512
3.44361E-05	0.44014116	404.35948	587363.73	1941.6355	1.0022972	1.53071E-06	0.021648053	3.91769E-06	0.17175166	7.90607E-06	4.63825E-06	0.80655231	2.99494E-05	158.63427
3.57355E-05	0.44014138	404.35976	587363.62	1941.6366	1.0022965	1.64903E-06	0.021647625	4.24842E-06	0.17174848	8.39343E-06	4.86021E-06	0.80655231	3.23959E-05	181.11387
3.69051E-05	0.4401416	404.36003	587363.51	1941.6377	1.0022958	1.76149E-06	0.021647218	4.56282E-06	0.17174546	8.85671E-06	5.06478E-06	0.80655231	3.47262E-05	202.51643
3.80746E-05	0.44014184	404.36034	587363.38	1941.6389	1.0022951	1.87991E-06	0.021646789	4.89395E-06	0.17174228	9.34464E-06	5.27415E-06	0.80655231	3.71849E-05	225.0892
3.92441E-05	0.44014211	404.36069	587363.24	1941.6402	1.0022942	2.00462E-06	0.021646337	5.24268E-06	0.17173894	9.85852E-06	5.48856E-06	0.80655231	3.9779E-05	248.89443
4.04137E-05	0.44014241	404.36107	587363.09	1941.6417	1.0022933	2.13595E-06	0.02164586	5.60995E-06	0.17173542	1.03997E-05	5.7083E-06	0.80655231	4.25155E-05	273.99796
4.15832E-05	0.44014273	404.36148	587362.92	1941.6433	1.0022922	2.27425E-06	0.021645358	5.99673E-06	0.17173171	1.09697E-05	5.93363E-06	0.80655231	4.54021E-05	300.46944
4.27527E-05	0.44014308	404.36194	587362.74	1941.645	1.0022911	2.41989E-06	0.021644829	6.40406E-06	0.17172781	1.15699E-05	6.16486E-06	0.80655231	4.84467E-05	328.38248
4.39223E-05	0.44014347	404.36244	587362.53	1941.6469	1.0022899	2.57326E-06	0.021644271	6.83302E-06	0.1717237	1.22021E-05	6.40228E-06	0.80655231	5.16577E-05	357.81487
4.50918E-05	0.44014389	404.36298	587362.32	1941.649	1.0022885	2.73476E-06	0.021643684	7.28477E-06	0.17171937	1.28678E-05	6.64622E-06	0.80655231	5.50439E-05	388.84877
4.62613E-05	0.44014434	404.36357	587362.08	1941.6512	1.0022871	2.90483E-06	0.021643065	7.7605E-06	0.17171482	1.35689E-05	6.89703E-06	0.80655231	5.86147E-05	421.571
4.74309E-05	0.44014483	404.3642	587361.82	1941.6536	1.0022855	3.08392E-06	0.021642413	8.2615E-06	0.17171003	1.43072E-05	7.15505E-06	0.80655231	6.23798E-05	456.07322
4.86004E-05	0.44014536	404.36489	587361.54	1941.6562	1.0022838	3.27251E-06	0.021641725	8.78909E-06	0.17170499	1.50847E-05	7.42065E-06	0.80655231	6.63495E-05	492.45225
4.97699E-05	0.44014592	404.36563	587361.24	1941.659	1.0022819	3.47111E-06	0.021641001	9.34468E-06	0.17169968	1.59035E-05	7.69422E-06	0.80655231	7.05347E-05	530.81033
5.09395E-05	0.44014654	404.36643	587360.92	1941.6621	1.00228	3.68023E-06	0.021640239	9.92976E-06	0.17169408	1.67658E-05	7.97617E-06	0.80655231	7.49468E-05	571.25539
5.2109E-05	0.44014719	404.36729	587360.57	1941.6653	1.0022778	3.90044E-06	0.021639435	1.05459E-05	0.1716882	1.76739E-05	8.26692E-06	0.80655231	7.95979E-05	613.90147
5.32785E-05	0.4401479	404.36821	587360.19	1941.6688	1.0022755	4.13233E-06	0.021638589	1.11947E-05	0.171682	1.86301E-05	8.56692E-06	0.80655231	8.45006E-05	658.86895
5.44481E-05	0.44014865	404.3692	587359.79	1941.6725	1.0022731	4.3765E-06	0.021637697	1.1878E-05	0.17167548	1.96372E-05	8.87663E-06	0.80655231	8.96682E-05	706.28499
5.56176E-05	0.44014946	404.37026	587359.36	1941.6765	1.0022705	4.63362E-06	0.021636757	1.25975E-05	0.17166861	2.06976E-05	9.19654E-06	0.80655231	9.51148E-05	756.28389
5.67871E-05	0.44015032	404.3714	587358.9	1941.6808	1.0022677	4.90437E-06	0.021635768	1.33551E-05	0.17166138	2.18144E-05	9.52716E-06	0.80655231	0.000100855	809.00752
5.79567E-05	0.44015124	404.37261	587358.41	1941.6854	1.0022646	5.18946E-06	0.021634726	1.4153E-05	0.17165377	2.29904E-05	9.86901E-06	0.80655231	0.000106905	864.60574
5.91262E-05	0.44015223	404.37391	587357.89	1941.6902	1.0022614	5.48965E-06	0.021633627	1.49931E-05	0.17164576	2.42289E-05	1.02227E-05	0.80655231	0.00011328	923.23688
6.02957E-05	0.44015328	404.37529	587357.33	1941.6954	1.002258	5.80575E-06	0.021632471	1.58778E-05	0.17163732	2.5533E-05	1.05887E-05	0.80655231	0.000119999	985.06824
6.14653E-05	0.44015439	404.37677	587356.73	1941.701	1.0022543	6.13858E-06	0.021631253	1.68095E-05	0.17162844	2.69064E-05	1.09676E-05	0.80655231	0.000127078	1050.2766
6.26348E-05	0.44015559	404.37834	587356.09	1941.7069	1.0022504	6.48904E-06	0.02162997	1.77905E-05	0.17161909	2.83526E-05	1.13602E-05	0.80655231	0.000134538	1119.0489
6.38043E-05	0.44015685	404.38002	587355.41	1941.7132	1.0022463	6.85805E-06	0.021628618	1.88235E-05	0.17160924	2.98756E-05	1.17671E-05	0.80655231	0.000142398	1191.5824
6.49739E-05	0.4401582	404.3818	587354.69	1941.7199	1.0022419	7.2466E-06	0.021627195	1.99112E-05	0.17159888	3.14793E-05	1.21888E-05	0.80655231	0.00015068	1268.0862
6.60265E-05	0.44015949	404.3835	587354	1941.7263	1.0022377	7.61384E-06	0.021625849	2.09394E-05	0.17158908	3.29952E-05	1.25818E-05	0.80655231	0.000158513	1340.5162
6.7079E-05	0.44016085	404.3853	587353.27	1941.733	1.0022332	7.99852E-06	0.021624439	2.20165E-05	0.17157883	3.45834E-05	1.2988E-05	0.80655231	0.000166722	1416.5103
6.81316E-05	0.44016229	404.3872	587352.5	1941.7401	1.0022285	8.40148E-06	0.021622961	2.31448E-05	0.17156808	3.62471E-05	1.34079E-05	0.80655231	0.000175325	1496.247
6.91842E-05	0.4401638	404.38921	587351.68	1941.7476	1.0022235	8.82357E-06	0.021621414	2.43268E-05	0.17155683	3.799E-05	1.38422E-05	0.80655231	0.000184342	1579.9139
7.02368E-05	0.4401654	404.39133	587350.83	1941.7556	1.0022183	9.26569E-06	0.021619792	2.55649E-05	0.17154504	3.98159E-05	1.42914E-05	0.80655231	0.000193791	1667.7084
7.12894E-05	0.44016709	404.39357	587349.92	1941.7639	1.0022127	9.7288E-06	0.021618093	2.6862E-05	0.17153269	4.17287E-05	1.47562E-05	0.80655231	0.000203694	1759.8382
7.23419E-05	0.44016887	404.39593	587348.96	1941.7728	1.0022069	1.02139E-05	0.021616313	2.82206E-05	0.17151976	4.37325E-05	1.52372E-05	0.80655231	0.000214071	1856.5219
7.33945E-05	0.44017075	404.39842	587347.95	1941.7821	1.0022007	1.0722E-05	0.021614448	2.96439E-05	0.17150622	4.58317E-05	1.5735E-05	0.80655231	0.000224946	1957.9893
7.44471E-05	0.44017273	404.40104	587346.89	1941.7919	1.0021942	1.12542E-05	0.021612494	3.11347E-05	0.17149203	4.80307E-05	1.62504E-05	0.80655231	0.000236342	2064.4824
7.53944E-05	0.4401746	404.40353	587345.88	1941.8012	1.002188	1.17547E-05	0.021610656	3.2537E-05	0.1714787	5.00992E-05	1.67298E-05	0.80655231	0.000247064	2164.8333
7.63417E-05	0.44017656	404.40613	587344.83	1941.8109	1.0021816	1.22765E-05	0.02160874	3.3999E-05	0.17146479	5.2256E-05	1.72245E-05	0.80655231	0.000258247	2269.656
7.72891E-05	0.44017862	404.40886	587343.72	1941.8211	1.0021748	1.28206E-05	0.021606741	3.55235E-05	0.17145029	5.45048E-05	1.7735E-05	0.80655231	0.00026991	2379.1546
7.82364E-05	0.44018077	404.41172	587342.56	1941.8318	1.0021677	1.33877E-05	0.021604658	3.71129E-05	0.17143518	5.68498E-05	1.82619E-05	0.80655231	0.000282073	2493.5429
7.91837E-05	0.44018303	404.41472	587341.34	1941.843	1.0021603	1.39791E-05	0.021602485	3.877E-05	0.17141942	5.92948E-05	1.88058E-05	0.80655231	0.000294759	2613.0448
8.0131E-05	0.4401854	404.41787	587340.07	1941.8548	1.0021525	1.45955E-05	0.02160022	4.04978E-05	0.171403	6.18442E-05	1.93671E-05	0.80655231	0.000307989	2737.895
8.10784E-05	0.44018788	404.42116	587338.74	1941.8671	1.0021443	1.52382E-05	0.021597858	4.22992E-05	0.17138588	6.45025E-05	1.99466E-05	0.80655231	0.000321786	2868.3391
8.20257E-05	0.44019047	404.42461	587337.34	1941.88	1.0021358	1.59082E-05	0.021595395	4.41774E-05	0.17136803	6.72742E-05	2.05448E-05	0.80655231	0.000336174	3004.6347
8.2973E-05	0.44019319	404.42822	587335.87	1941.8934	1.0021268	1.66066E-05	0.021592827	4.61356E-05	0.17134942	7.01641E-05	2.11623E-05	0.80655231	0.000351179	3147.0517
8.39203E-05	0.44019603	404.43201	587334.34	1941.9076	1.0021175	1.73347E-05	0.021590149	4.81772E-05	0.17133002	7.31774E-05	2.17997E-05	0.80655231	0.000366826	3295.8726
8.48676E-05	0.44019901	404.43597	587332.73	1941.9224	1.0021076	1.80938E-05	0.021587358	5.03057E-05	0.1713098	7.63192E-05	2.24578E-05	0.80655231	0.000383143	3451.3938
8.5815E-05	0.44020213	404.44012	587331.05	1941.9378	1.0020974	1.8885E-05	0.021584447	5.25248E-05	0.17128873	7.95951E-05	2.31371E-05	0.80655231	0.000400159	3613.9259
8.67623E-05	0.4402054	404.44447	587329.29	1941.954	1.0020866	1.97098E-05	0.021581412	5.48384E-05	0.17126676	8.30106E-05	2.38383E-05	0.80655231	0.000417902	3783.7942
8.77096E-05	0.44020882	404.44902	587327.45	1941.971	1.0020753	2.05697E-05	0.021578249	5.72504E-05	0.17124386	8.65717E-05	2.45621E-05	0.80655231	0.000436404	3961.3398
8.86569E-05	0.44021239	404.45378	587325.52	1941.9888	1.0020635	2.14659E-05	0.02157495	5.9765E-05	0.17121998	9.02847E-05	2.5309E-05	0.80655231	0.000455696	4146.9203
8.95095E-05	0.44021576	404.45825	587323.7	1942.0055	1.0020524	2.2305E-05	0.021571862	6.21195E-05	0.17119764	9.37615E-05	2.60018E-05	0.80655231	0.000473763	4321.1218
9.03621E-05	0.44021926	404.46292	587321.81	1942.0229	1.0020409	2.31761E-05	0.021568655	6.45639E-05	0.17117444	9.73713E-05	2.67144E-05	0.80655231	0.000492523	4502.4204
9.12147E-05	0.44022291	404.46778	587319.84	1942.041	1.0020288	2.40802E-05	0.021565327	6.71016E-05	0.17115036	0.000101119	2.74474E-05	0.80655231	0.000512001	4691.1141
9.20673E-05	0.44022671	404.47284	587317.79	1942.0598	1.0020163	2.50187E-05	0.021561871	6.97361E-05	0.17112536	0.000105011	2.82012E-05	0.80655231	0.000532227	4887.5139
9.29199E-05	0.44023067	404.47812	587315.65	1942.0795	1.0020032	2.5993E-05	0.021558283	7.24712E-05	0.17109942	0.000109051	2.89765E-05	0.80655231	0.000553226	5091.9441
9.37725E-05	0.44023479	404.48362	587313.42	1942.1	1.0019896	2.70042E-05	0.021554559	7.53106E-05	0.17107249	0.000113245	2.97736E-05	0.80655231	0.00057503	5304.743
9.46251E-05	0.44023909	404.48934	587311.1	1942.1213	1.0019754	2.80538E-05	0.021550692	7.82583E-05	0.17104454	0.0001176	3.05932E-05	0.80655231	0.000597669	5526.2636
9.54777E-05	0.44024356	404.49531	587308.68	1942.1435	1.0019606	2.91433E-05	0.021546678	8.13184E-05	0.17101553	0.000122122	3.14356E-05	0.80655231	0.000621173	5756.8742
9.63302E-05	0.44024822	404.50152	587306.16	1942.1666	1.0019452	3.02741E-05	0.021542512	8.44951E-05	0.17098541	0.000126816	3.23014E-05	0.80655231	0.000645577	5996.9589
9.71828E-05	0.44025308	404.508	587303.54	1942.1907	1.0019292	3.14478E-05	0.021538186	8.77928E-05	0.17095416	0.000131689	3.31912E-05	0.80655231	0.000670913	6246.9184
9.80354E-05	0.44025813	404.51474	587300.81	1942.2158	1.0019125	3.26659E-05	0.021533696	9.12161E-05	0.17092172	0.000136749	3.41053E-05	0.80655231	0.000697217	6507.1705
9.8888E-05	0.4402634	404.52176	587297.96	1942.242	1.0018951	3.39303E-05	0.021529036	9.47697E-05	0.17088805	0.000142002	3.50442E-05	0.80655231	0.000724525	6778.151
9.97406E-05	0.44026888	404.52908	587295	1942.2692	1.001877	3.52425E-05	0.021524198	9.84586E-05	0.17085311	0.000147455	3.60084E-05	0.80655231	0.000752876	7060.3145
0.000100593	0.44027459	404.5367	587291.91	1942.2976	1.0018581	3.66043E-05	0.021519176	0.000102288	0.17081685	0.000153116	3.69984E-05	0.80655231	0.000782308	7354.1347
0.000101446	0.44028054	404.54464	587288.69	1942.3271	1.0018384	3.80177E-05	0.021513964	0.000106263	0.17077922	0.000158993	3.80146E-05	0.80655231	0.000812862	7660.1056
0.000102298	0.44028673	404.55291	587285.34	1942.3578	1.001818	3.94844E-05	0.021508554	0.000110388	0.17074016	0.000165094	3.90575E-05	0.80655231	0.000844581	7978.7423
0.000103151	0.44029318	404.56152	587281.85	1942.3899	1.0017966	4.10066E-05	0.021502938	0.000114671	0.17069963	0.000171428	4.01273E-05	0.80655231	0.000877508	8310.5814
0.000104004	0.4402999	404.57049	587278.21	1942.4232	1.0017744	4.25863E-05	0.02149711	0.000119116	0.17065757	0.000178002	4.12245E-05	0.80655231	0.000911688	8656.1821
0.000104856	0.4403069	404.57984	587274.43	1942.458	1.0017513	4.42255E-05	0.021491061	0.00012373	0.17061393	0.000184828	4.23495E-05	0.80655231	0.000947169	9016.1272
0.000105709	0.44031418	404.58957	587270.48	1942.4941	1.0017272	4.59265E-05	0.021484783	0.00012852	0.17056863	0.000191912	4.35025E-05	0.80655231	0.000983999	9391.0235
0.000106561	0.44032177	404.59971	587266.37	1942.5318	1.0017021	4.76916E-05	0.021478267	0.00013349	0.17052164	0.000199267	4.46839E-05	0.80655231	0.001022228	9781.5031
0.000107414	0.44032967	404.61027	587262.09	1942.571	1.0016759	4.95231E-05	0.021471505	0.000138649	0.17047287	0.0002069	4.58939E-05	0.80655231	0.001061909	10188.224
0.000108267	0.4403379	404.62127	587257.64	1942.6119	1.0016487	5.14235E-05	0.021464488	0.000144004	0.17042227	0.000214824	4.71327E-05	0.80655231	0.001103096	10611.87
0.000109119	0.44034647	404.63272	587252.99	1942.6544	1.0016204	5.33953E-05	0.021457205	0.000149561	0.17036977	0.000223049	4.84006E-05	0.80655231	0.001145845	11053.156
0.000109972	0.44035539	404.64465	587248.16	1942.6987	1.0015908	5.54411E-05	0.021449648	0.000155329	0.1703153	0.000231586	4.96977E-05	0.80655231	0.001190214	11512.82
0.000110824	0.44036469	404.65708	587243.12	1942.7449	1.0015601	5.75637E-05	0.021441806	0.000161315	0.17025878	0.000240447	5.1024E-05	0.80655231	0.001236264	11991.635
0.000111677	0.44037436	404.67003	587237.87	1942.7929	1.001528	5.97658E-05	0.021433669	0.000167526	0.17020015	0.000249643	5.23796E-05	0.80655231	0.001284055	12490.401
0.000112529	0.44038444	404.68351	587232.41	1942.843	1.0014947	6.20503E-05	0.021425225	0.000173973	0.17013932	0.000259188	5.37645E-05	0.80655231	0.001333654	13009.951
0.000113382	0.44039494	404.69756	587226.71	1942.8951	1.0014599	6.44203E-05	0.021416464	0.000180663	0.17007621	0.000269094	5.51787E-05	0.80655231	0.001385126	13551.147
0.000114235	0.44040587	404.71219	587220.79	1942.9494	1.0014237	6.68789E-05	0.021407374	0.000187605	0.17001075	0.000279374	5.66219E-05	0.80655231	0.001438541	14114.888
0.000115087	0.44041726	404.72742	587214.61	1943.0059	1.001386	6.94292E-05	0.021397943	0.000194808	0.16994284	0.000290044	5.8094E-05	0.80655231	0.001493971	14702.103
0.00011594	0.44042911	404.7433	587208.18	1943.0647	1.0013467	7.20746E-05	0.021388158	0.000202283	0.16987239	0.000301116	5.95947E-05	0.80655231	0.001551489	15313.759
0.000116792	0.44044146	404.75983	587201.48	1943.126	1.0013058	7.48185E-05	0.021378007	0.000210039	0.16979933	0.000312605	6.11237E-05	0.80655231	0.001611172	15950.854
0.000117645	0.44045432	404.77705	587194.5	1943.1899	1.0012632	7.76644E-05	0.021367476	0.000218087	0.16972354	0.000324528	6.26805E-05	0.80655231	0.001673099	16614.425
0.000118498	0.44046771	404.79499	587187.23	1943.2564	1.0012188	8.06161E-05	0.021356552	0.000226437	0.16964494	0.000336899	6.42647E-05	0.80655231	0.001737352	17305.543
0.00011935	0.44048166	404.81367	587179.65	1943.3256	1.0011726	8.36772E-05	0.02134522	0.000235101	0.16956342	0.000349736	6.58756E-05	0.80655231	0.001804016	18025.318
0.000120203	0.44049618	404.83314	587171.77	1943.3977	1.0011245	8.68518E-05	0.021333466	0.000244089	0.16947887	0.000363055	6.75125E-05	0.80655231	0.001873178	18774.897
0.000121055	0.4405113	404.85341	587163.55	1943.4728	1.0010744	9.01438E-05	0.021321274	0.000253414	0.16939119	0.000376874	6.91748E-05	0.80655231	0.001944929	19555.462
0.000121908	0.44052705	404.87452	587154.99	1943.551	1.0010222	9.35574E-05	0.021308629	0.000263087	0.16930027	0.000391211	7.08614E-05	0.80655231	0.002019363	20368.237
0.000122761	0.44054346	404.89651	587146.08	1943.6324	1.0009678	9.70969E-05	0.021295514	0.000273123	0.169206	0.000406084	7.25715E-05	0.80655231	0.002096576	21214.482
0.000123613	0.44056054	404.91942	587136.8	1943.7172	1.0009112	0.000100767	0.021281913	0.000283533	0.16910824	0.000421514	7.43039E-05	0.80655231	0.002176669	22095.496
0.000124466	0.44057832	404.94328	587127.13	1943.8055	1.0008522	0.000104572	0.021267809	0.000294331	0.16900689	0.000437519	7.60575E-05	0.80655231	0.002259743	23012.614
0.000125318	0.44059684	404.96813	587117.06	1943.8974	1.0007908	0.000108516	0.021253183	0.000305531	0.16890181	0.000454122	7.7831E-05	0.80655231	0.002345906	23967.214
0.000126171	0.44061613	404.994	587106.57	1943.9932	1.0007268	0.000112605	0.021238018	0.000317149	0.16879287	0.000471342	7.96229E-05	0.80655231	0.002435268	24960.707
0.000127023	0.44063621	405.02096	587095.64	1944.0928	1.0006603	0.000116843	0.021222294	0.000329197	0.16867995	0.000489202	8.14318E-05	0.80655231	0.002527941	25994.545
